Year,Année,ISO,Jurisdiction,Juridiction,Fire size class,"Classe de superficie à l'extinction",Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3805.4,a,3805.4,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000.1 - 10 000 ha,1000.1 - 10 000 ha,10975,a,10975,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",2.6,a,2.6,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",74.37,a,74.37,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",188.34,a,188.34,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",168.62,a,168.62,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",1382.3,a,1382.3,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",9.80999999999997,a,9.80999999999997,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",23.85,a,23.85,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",198.8,a,198.8,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",94781,a,94781,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",656,a,656,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",6859,a,6859,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,87451,a,87451,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,Over 100 000 ha,Plus de 100 000 ha,371064,a,371064,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",0.99,a,0.99,a
1999,1999,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",204.800001994002,a,204.800001994002,a
1999,1999,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",644.100000144,a,644.100000144,a
1999,1999,ON,Ontario,Ontario,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",257094,a,257094,a
1999,1999,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1889.39999962,a,1889.39999962,a
1999,1999,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",9791.5,a,9791.5,a
1999,1999,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,58703,a,58703,a
1999,1999,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'à 0,1 ha",0,a,0,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",,a,,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",,a,,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",,a,,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",,a,,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",,a,,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",,a,,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,,a,,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,77,a,77,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",,a,,a
1999,1999,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",113.4,a,113.4,a
1999,1999,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",438.5,a,438.5,a
1999,1999,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",68482,a,68482,a
1999,1999,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",832.8,a,832.8,a
1999,1999,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",3142.2,a,3142.2,a
1999,1999,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,24724.4,a,24724.4,a
1999,1999,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",13.9,a,13.9,a
1999,1999,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",87.65,a,87.65,a
1999,1999,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",415.01,a,415.01,a
1999,1999,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",109887.1,a,109887.1,a
1999,1999,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",2223.9,a,2223.9,a
1999,1999,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",6899.88,a,6899.88,a
1999,1999,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,61295,a,61295,a
1999,1999,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",11.6999999999999,a,11.6999999999999,a
1999,1999,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",18.35,a,18.35,a
1999,1999,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",71.9,a,71.9,a
1999,1999,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",105167.37,a,105167.37,a
1999,1999,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",369.53,a,369.53,a
1999,1999,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",7152.54,a,7152.54,a
1999,1999,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,82035.39,a,82035.39,a
1999,1999,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.4,a,1.4,a
2000,2000,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",127.17,a,127.17,a
2000,2000,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",618.82,a,618.82,a
2000,2000,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",1874.54,a,1874.54,a
2000,2000,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",7110.8,a,7110.8,a
2000,2000,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,15506.3,a,15506.3,a
2000,2000,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",13.9499999999999,a,13.9499999999999,a
2000,2000,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",130.13,a,130.13,a
2000,2000,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",717.55,a,717.55,a
2000,2000,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2184.4,a,2184.4,a
2000,2000,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",4254.6,a,4254.6,a
2000,2000,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,10477.6,a,10477.6,a
2000,2000,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",44.4320000000006,a,44.4320000000006,a
2000,2000,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",37.91,a,37.91,a
2000,2000,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",345.788,a,345.788,a
2000,2000,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",47689.892,a,47689.892,a
2000,2000,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",1682.878,a,1682.878,a
2000,2000,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",8568.893,a,8568.893,a
2000,2000,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,54989.911,a,54989.911,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",55.3,a,55.3,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",190.9,a,190.9,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",105.3,a,105.3,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,100.1 - 1 000 ha,"100,1 - 1 000 ha",125,a,125,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",16.58,a,16.58,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",14.5,a,14.5,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",31.6,a,31.6,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",70545.497,a,70545.497,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",169.191,a,169.191,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3396.242,a,3396.242,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000.1 - 10 000 ha,1000.1 - 10 000 ha,29377.637,a,29377.637,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.5,a,1.5,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",28.78,a,28.78,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",74.6,a,74.6,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",11.9,a,11.9,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",367,a,367,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",5.88999999999999,a,5.88999999999999,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",47,a,47,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",252,a,252,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",51140,a,51140,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",1672.4,a,1672.4,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",7733,a,7733,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,116989,a,116989,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",2.39,a,2.39,a
2000,2000,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",120.900001338999,a,120.900001338999,a
2000,2000,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",386.400000809,a,386.400000809,a
2000,2000,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1175.10000134,a,1175.10000134,a
2000,2000,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",2238,a,2238,a
2000,2000,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,2858,a,2858,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",,a,,a
2000,2000,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",53.82,a,53.82,a
2000,2000,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",234.5,a,234.5,a
2000,2000,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",27826,a,27826,a
2000,2000,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",613.2,a,613.2,a
2000,2000,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",2877,a,2877,a
2000,2000,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,7597,a,7597,a
2000,2000,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",6.89999999999999,a,6.89999999999999,a
2000,2000,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",78.3,a,78.3,a
2000,2000,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",286.03,a,286.03,a
2000,2000,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",113432,a,113432,a
2000,2000,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1316.79,a,1316.79,a
2000,2000,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",4795.32,a,4795.32,a
2000,2000,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,21509.74,a,21509.74,a
2000,2000,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",4.92999999999998,a,4.92999999999998,a
2000,2000,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",2.95,a,2.95,a
2000,2000,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",50,a,50,a
2000,2000,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",112.5,a,112.5,a
2000,2000,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",2181.33,a,2181.33,a
2000,2000,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,5668.15,a,5668.15,a
2000,2000,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",0.93,a,0.93,a
2001,2001,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",133.31,a,133.31,a
2001,2001,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",534.47,a,534.47,a
2001,2001,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",11520,a,11520,a
2001,2001,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",1284.95,a,1284.95,a
2001,2001,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",9035.1,a,9035.1,a
2001,2001,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,39924.9,a,39924.9,a
2001,2001,AB,Alberta,Alberta,Over 100 000 ha,Plus de 100 000 ha,104534.3,a,104534.3,a
2001,2001,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",20.079,a,20.079,a
2001,2001,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",135.77,a,135.77,a
2001,2001,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",700.65,a,700.65,a
2001,2001,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",1082.3,a,1082.3,a
2001,2001,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",3864.3,a,3864.3,a
2001,2001,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,8362.1,a,8362.1,a
2001,2001,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",28.0890000000003,a,28.0890000000003,a
2001,2001,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",55.01,a,55.01,a
2001,2001,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",659.74,a,659.74,a
2001,2001,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",2241.497,a,2241.497,a
2001,2001,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",12525.571,a,12525.571,a
2001,2001,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,65539.211,a,65539.211,a
2001,2001,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",0.1,a,0.1,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",93.2,a,93.2,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",312.8,a,312.8,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",348,a,348,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",21.903,a,21.903,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",16.3,a,16.3,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",41.9,a,41.9,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",281.3,a,281.3,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",624.688,a,624.688,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.5,a,1.5,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",70.96,a,70.96,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",160.75,a,160.75,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",287.88,a,287.88,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",9.92299999999995,a,9.92299999999995,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",20.15,a,20.15,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",145,a,145,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",67000,a,67000,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",252.3,a,252.3,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",1653,a,1653,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,47690,a,47690,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.27,a,1.27,a
2001,2001,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",322.600003562006,a,322.600003562006,a
2001,2001,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",766.399999745,a,766.399999745,a
2001,2001,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1918.49999791,a,1918.49999791,a
2001,2001,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",3907.9,a,3907.9,a
2001,2001,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,3950,a,3950,a
2001,2001,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'à 0,1 ha",0.4,a,0.4,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",3,a,3,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",25,a,25,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",1,a,1,a
2001,2001,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",101,a,101,a
2001,2001,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",425.8,a,425.8,a
2001,2001,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",19137,a,19137,a
2001,2001,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",963,a,963,a
2001,2001,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",2073.1,a,2073.1,a
2001,2001,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,10379,a,10379,a
2001,2001,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",13.3,a,13.3,a
2001,2001,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",135.86,a,135.86,a
2001,2001,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",531.4,a,531.4,a
2001,2001,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",129460,a,129460,a
2001,2001,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",3950.75,a,3950.75,a
2001,2001,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",12172.85,a,12172.85,a
2001,2001,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,58870.2,a,58870.2,a
2001,2001,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",12.6599999999999,a,12.6599999999999,a
2001,2001,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",11,a,11,a
2001,2001,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",75.54,a,75.54,a
2001,2001,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",14498.83,a,14498.83,a
2001,2001,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",344.41,a,344.41,a
2001,2001,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",800.25,a,800.25,a
2001,2001,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,1603.08,a,1603.08,a
2001,2001,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.37,a,1.37,a
2002,2002,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",157.66,a,157.66,a
2002,2002,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",548.25,a,548.25,a
2002,2002,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",67196.3,a,67196.3,a
2002,2002,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",1877.06,a,1877.06,a
2002,2002,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",4463.5,a,4463.5,a
2002,2002,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,59958.7,a,59958.7,a
2002,2002,AB,Alberta,Alberta,Over 100 000 ha,Plus de 100 000 ha,366320.2,a,366320.2,a
2002,2002,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",32.7500000000006,a,32.7500000000006,a
2002,2002,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",180.28,a,180.28,a
2002,2002,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",831.13,a,831.13,a
2002,2002,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",1836.4,a,1836.4,a
2002,2002,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",2364.18,a,2364.18,a
2002,2002,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,3343,a,3343,a
2002,2002,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",31.5700000000004,a,31.5700000000004,a
2002,2002,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",86.3720000000001,a,86.3720000000001,a
2002,2002,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",825.207000000001,a,825.207000000001,a
2002,2002,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",30490.126,a,30490.126,a
