Year,Année,ISO,Jurisdiction,Juridiction,Fire size class,"Classe de superficie à l'extinction",Number,Data Qualifier,Nombre,Qualificatifs de données
2008,2008,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",0,a,0,a
2008,2008,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,0,a,0,a
2008,2008,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",2,a,2,a
2008,2008,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",52,a,52,a
2008,2008,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",26,a,26,a
2008,2008,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",13,a,13,a
2008,2008,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2008,2008,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",129,a,129,a
2008,2008,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",122,a,122,a
2008,2008,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",95,a,95,a
2008,2008,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",25,a,25,a
2008,2008,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",48,a,48,a
2008,2008,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",27,a,27,a
2008,2008,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,23,a,23,a
2008,2008,SK,Saskatchewan,Saskatchewan,Over 100 000 ha,Plus de 100 000 ha,1,a,1,a
2008,2008,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",269,a,269,a
2008,2008,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",10,a,10,a
2008,2008,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",12,a,12,a
2008,2008,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",13,a,13,a
2008,2008,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",10,a,10,a
2008,2008,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,5,a,5,a
2008,2008,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",26,a,26,a
2009,2009,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",312,a,312,a
2009,2009,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",140,a,140,a
2009,2009,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",3,a,3,a
2009,2009,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",50,a,50,a
2009,2009,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",19,a,19,a
2009,2009,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,11,a,11,a
2009,2009,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",1180,a,1180,a
2009,2009,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",553,a,553,a
2009,2009,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",258,a,258,a
2009,2009,BC,British Columbia,Colombie-Britannique,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",3,a,3,a
2009,2009,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",165,a,165,a
2009,2009,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",81,a,81,a
2009,2009,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,30,a,30,a
2009,2009,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",2011,a,2011,a
2009,2009,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",60,a,60,a
2009,2009,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",47,a,47,a
2009,2009,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",25,a,25,a
2009,2009,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",6,a,6,a
2009,2009,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",48,a,48,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",64,a,64,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",37,a,37,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",92,a,92,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",32,a,32,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",21,a,21,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",88,a,88,a
2009,2009,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",32,a,32,a
2009,2009,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",22,a,22,a
2009,2009,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
2009,2009,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2009,2009,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",131,a,131,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",21,a,21,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",14,a,14,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",10,a,10,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,4,a,4,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",6,a,6,a
2009,2009,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",293,a,293,a
2009,2009,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",55,a,55,a
2009,2009,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",20,a,20,a
2009,2009,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",17,a,17,a
2009,2009,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,6,a,6,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",7,a,7,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",1,a,1,a
2009,2009,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",113,a,113,a
2009,2009,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",75,a,75,a
2009,2009,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2009,2009,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",33,a,33,a
2009,2009,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",14,a,14,a
2009,2009,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,16,a,16,a
2009,2009,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",233,a,233,a
2009,2009,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",148,a,148,a
2009,2009,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",100,a,100,a
2009,2009,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",37,a,37,a
2009,2009,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",28,a,28,a
2009,2009,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,11,a,11,a
2009,2009,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",218,a,218,a
2009,2009,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",18,a,18,a
2009,2009,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",10,a,10,a
2009,2009,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",6,a,6,a
2009,2009,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",15,a,15,a
2009,2009,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",20,a,20,a
2009,2009,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,10,a,10,a
2009,2009,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",39,a,39,a
2010,2010,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",410,a,410,a
2010,2010,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",209,a,209,a
2010,2010,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",2,a,2,a
2010,2010,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",76,a,76,a
2010,2010,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",18,a,18,a
2010,2010,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,8,a,8,a
2010,2010,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",1226,a,1226,a
2010,2010,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",336,a,336,a
2010,2010,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",217,a,217,a
2010,2010,BC,British Columbia,Colombie-Britannique,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",9,a,9,a
2010,2010,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",99,a,99,a
2010,2010,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",43,a,43,a
2010,2010,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,32,a,32,a
2010,2010,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",995,a,995,a
2010,2010,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",172,a,172,a
2010,2010,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",126,a,126,a
2010,2010,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",4,a,4,a
2010,2010,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",52,a,52,a
2010,2010,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",43,a,43,a
2010,2010,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,24,a,24,a
2010,2010,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",168,a,168,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",49,a,49,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",36,a,36,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",93,a,93,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",10,a,10,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",7,a,7,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",25,a,25,a
2010,2010,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",109,a,109,a
2010,2010,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",61,a,61,a
2010,2010,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",6,a,6,a
2010,2010,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",74,a,74,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",42,a,42,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",41,a,41,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",9,a,9,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",42,a,42,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",32,a,32,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,30,a,30,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",28,a,28,a
2010,2010,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",720,a,720,a
2010,2010,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",163,a,163,a
2010,2010,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",33,a,33,a
2010,2010,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2010,2010,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,4,a,4,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",1,a,1,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",2,a,2,a
2010,2010,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",193,a,193,a
2010,2010,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",110,a,110,a
2010,2010,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",9,a,9,a
2010,2010,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",29,a,29,a
2010,2010,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",20,a,20,a
2010,2010,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,10,a,10,a
2010,2010,QC,Quebec,Québec,Over 100 000 ha,Plus de 100 000 ha,1,a,1,a
2010,2010,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",368,a,368,a
2010,2010,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",112,a,112,a
2010,2010,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",109,a,109,a
2010,2010,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",19,a,19,a
2010,2010,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",66,a,66,a
2010,2010,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",48,a,48,a
2010,2010,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,50,a,50,a
2010,2010,SK,Saskatchewan,Saskatchewan,Over 100 000 ha,Plus de 100 000 ha,4,a,4,a
2010,2010,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",174,a,174,a
2010,2010,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",15,a,15,a
2010,2010,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",8,a,8,a
2010,2010,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",5,a,5,a
2010,2010,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",6,a,6,a
2010,2010,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",11,a,11,a
2010,2010,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,9,a,9,a
2010,2010,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",35,a,35,a
2011,2011,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",253,a,253,a
2011,2011,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",94,a,94,a
2011,2011,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",9,a,9,a
2011,2011,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",46,a,46,a
2011,2011,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",20,a,20,a
2011,2011,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,11,a,11,a
2011,2011,AB,Alberta,Alberta,Over 100 000 ha,Plus de 100 000 ha,1,a,1,a
2011,2011,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",774,a,774,a
2011,2011,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",131,a,131,a
2011,2011,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",80,a,80,a
2011,2011,BC,British Columbia,Colombie-Britannique,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2011,2011,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",23,a,23,a
2011,2011,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",5,a,5,a
2011,2011,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",444,a,444,a
2011,2011,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",104,a,104,a
2011,2011,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",64,a,64,a
2011,2011,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",4,a,4,a
2011,2011,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",23,a,23,a
2011,2011,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2011,2011,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,6,a,6,a
2011,2011,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",109,a,109,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",29,a,29,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",7,a,7,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",31,a,31,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",9,a,9,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",9,a,9,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",2,a,2,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",20,a,20,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",38,a,38,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",36,a,36,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",2,a,2,a
2011,2011,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",38,a,38,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",43,a,43,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",50,a,50,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",5,a,5,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",30,a,30,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",23,a,23,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,23,a,23,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",27,a,27,a
2011,2011,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",1048,a,1048,a
2011,2011,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",165,a,165,a
2011,2011,ON,Ontario,Ontario,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",13,a,13,a
2011,2011,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",44,a,44,a
2011,2011,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",38,a,38,a
2011,2011,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,30,a,30,a
2011,2011,ON,Ontario,Ontario,Over 100 000 ha,Plus de 100 000 ha,2,a,2,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",3,a,3,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",0,a,0,a
2011,2011,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",73,a,73,a
2011,2011,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",53,a,53,a
2011,2011,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
2011,2011,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",11,a,11,a
2011,2011,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,3,a,3,a
2011,2011,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",182,a,182,a
2011,2011,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",73,a,73,a
2011,2011,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",70,a,70,a
2011,2011,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",9,a,9,a
2011,2011,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",22,a,22,a
2011,2011,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",11,a,11,a
